publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,indigenous_status_id,rate_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_rate_basis
2023-06-30,2017-06-30,QLD,2017-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,167.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R23C4,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Qld,2017,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2017-06-30,QLD,2017-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,10.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R35C4,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Qld,2017,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2017-06-30,SA,2017-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,2502.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R11C5,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,SA,2017,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2017-06-30,SA,2017-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,198.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R23C5,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,SA,2017,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2017-06-30,SA,2017-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,12.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R35C5,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,SA,2017,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2017-06-30,TAS,2017-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,639.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R11C7,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Tas.,2017,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2017-06-30,TAS,2017-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,150.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R23C7,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Tas.,2017,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2017-06-30,TAS,2017-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,4.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R35C7,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Tas.,2017,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2017-06-30,VIC,2017-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,1600.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R11C3,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Vic.,2017,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2017-06-30,VIC,2017-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,139.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R23C3,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Vic.,2017,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2017-06-30,VIC,2017-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,11.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R35C3,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Vic.,2017,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2017-06-30,WA,2017-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,3463.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R11C6,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,WA,2017,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2017-06-30,WA,2017-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,228.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R23C6,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,WA,2017,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2017-06-30,WA,2017-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,15.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R35C6,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,WA,2017,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2018-06-30,ACT,2018-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,1924.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R12C9,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,ACT,2018,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2018-06-30,ACT,2018-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,111.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R24C9,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,ACT,2018,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2018-06-30,ACT,2018-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,17.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R36C9,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,ACT,2018,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2018-06-30,AUS,2018-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,2104.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R12C10,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Aust.,2018,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2018-06-30,AUS,2018-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,173.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R24C10,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Aust.,2018,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2018-06-30,AUS,2018-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,12.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R36C10,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,Aust.,2018,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2018-06-30,NSW,2018-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,1884.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R12C2,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,NSW,2018,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2018-06-30,NSW,2018-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,184.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R24C2,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,NSW,2018,NON-INDIGENOUS,NON-INDIGENOUS
2023-06-30,2018-06-30,NSW,2018-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,10.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R36C2,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,NSW,2018,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER TO NON-INDIGENOUS
2023-06-30,2018-06-30,NT,2018-06-30,INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,2553.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R12C8,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,NT,2018,ABORIGINAL AND TORRES STRAIT ISLANDER,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,2018-06-30,NT,2018-06-30,NON_INDIGENOUS,AGE_STANDARDISED,age-standardised-imprisonment-rate,persons-per-100000-adult-population,205.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_18,R24C8,sha256:24f38a2efc52b0f5cef4597904ecc78d4e950233d3cfc62c20e644cbea38bb88,prisoners-in-australia,sha256:39c794566facf607a7e4497c9bce3f1ca1fb2a7face1e97cb415a75e0aa61e4e,tidy.table-family-acceptance/v1,sha256:65108479cddea94a50e6f92f0f9ebf46e0f37a866c430a008fcddafe1ddb258a,sha256:2c2c08fcd35cedacfd4faa4246eb6793aab3d586c4be7a6cad4e993ad479bfaa,sha256:1ff19b2464bb372ef2922a98753b43c3bcb24d64687058f2e793e44e022fa828,human-authored/deterministic-geometry-v1,replay:sha256:83a454e361bd427bec1b12fabda6c3beefa8303e7dbad1e92a90f6b9bb5ffa8f,NT,2018,NON-INDIGENOUS,NON-INDIGENOUS
