publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,statistic_basis_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_statistic_basis,raw_jurisdiction,raw_classification_context
2025-06-30,2019-06-30,CHAR_01_HOMICIDE,GROUP_PRINCIPAL_OFFENCE,2019-06-30,RATE,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-rate,per-100000-persons-aged-10-plus,2.1,observed,2.1,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R23C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,01 Homicide,Principal offence (ANZSOC 2023)(c),2018–19(a),Rate of defendants finalised(b),"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_02_ASSAULT,GROUP_PRINCIPAL_OFFENCE,2019-06-30,COUNT,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,14560,observed,14560,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R59C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,02 Assault,Principal offence (ANZSOC 2023)(c),2018–19(a),Number of defendants finalised,"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_02_ASSAULT,GROUP_PRINCIPAL_OFFENCE,2019-06-30,RATE,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-rate,per-100000-persons-aged-10-plus,256.7,observed,256.7,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R24C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,02 Assault,Principal offence (ANZSOC 2023)(c),2018–19(a),Rate of defendants finalised(b),"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_03_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE,2019-06-30,COUNT,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,1400,observed,1400,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R60C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,03 Sexual offences,Principal offence (ANZSOC 2023)(c),2018–19(a),Number of defendants finalised,"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_03_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE,2019-06-30,RATE,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-rate,per-100000-persons-aged-10-plus,24.7,observed,24.7,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R25C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,03 Sexual offences,Principal offence (ANZSOC 2023)(c),2018–19(a),Rate of defendants finalised(b),"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_04_HARM_OR_ENDANGER_PERSONS,GROUP_PRINCIPAL_OFFENCE,2019-06-30,COUNT,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,3191,observed,3191,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R61C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,04 Harm or endanger persons,Principal offence (ANZSOC 2023)(c),2018–19(a),Number of defendants finalised,"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_04_HARM_OR_ENDANGER_PERSONS,GROUP_PRINCIPAL_OFFENCE,2019-06-30,RATE,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-rate,per-100000-persons-aged-10-plus,56.3,observed,56.3,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R26C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,04 Harm or endanger persons,Principal offence (ANZSOC 2023)(c),2018–19(a),Rate of defendants finalised(b),"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE,2019-06-30,COUNT,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,782,observed,782,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R62C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023)(c),2018–19(a),Number of defendants finalised,"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_05_ROBBERY_BLACKMAIL_AND_EXTORTION,GROUP_PRINCIPAL_OFFENCE,2019-06-30,RATE,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-rate,per-100000-persons-aged-10-plus,13.8,observed,13.8,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R27C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,"05 Robbery, blackmail, and extortion",Principal offence (ANZSOC 2023)(c),2018–19(a),Rate of defendants finalised(b),"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE,2019-06-30,COUNT,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,1945,observed,1945,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R63C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,06 Burglary,Principal offence (ANZSOC 2023)(c),2018–19(a),Number of defendants finalised,"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_06_BURGLARY,GROUP_PRINCIPAL_OFFENCE,2019-06-30,RATE,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-rate,per-100000-persons-aged-10-plus,34.3,observed,34.3,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R28C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,06 Burglary,Principal offence (ANZSOC 2023)(c),2018–19(a),Rate of defendants finalised(b),"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_07_THEFT,GROUP_PRINCIPAL_OFFENCE,2019-06-30,COUNT,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,8893,observed,8893,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R64C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,07 Theft,Principal offence (ANZSOC 2023)(c),2018–19(a),Number of defendants finalised,"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_07_THEFT,GROUP_PRINCIPAL_OFFENCE,2019-06-30,RATE,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-rate,per-100000-persons-aged-10-plus,156.8,observed,156.8,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R29C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,07 Theft,Principal offence (ANZSOC 2023)(c),2018–19(a),Rate of defendants finalised(b),"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_08_FRAUD_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE,2019-06-30,COUNT,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,3019,observed,3019,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R65C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,08 Fraud and related offences,Principal offence (ANZSOC 2023)(c),2018–19(a),Number of defendants finalised,"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_08_FRAUD_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE,2019-06-30,RATE,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-rate,per-100000-persons-aged-10-plus,53.2,observed,53.2,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R30C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,08 Fraud and related offences,Principal offence (ANZSOC 2023)(c),2018–19(a),Rate of defendants finalised(b),"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_09_DRUG_OFFENCES,GROUP_PRINCIPAL_OFFENCE,2019-06-30,COUNT,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-count,person,5516,observed,5516,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R66C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,09 Drug offences,Principal offence (ANZSOC 2023)(c),2018–19(a),Number of defendants finalised,"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2019-06-30,CHAR_09_DRUG_OFFENCES,GROUP_PRINCIPAL_OFFENCE,2019-06-30,RATE,VIC,ANZSOC_2023_WITH_CONCORDED_ANZSOC_2011_SERIES,defendant-rate,per-100000-persons-aged-10-plus,97.2,observed,97.2,sha256:f0411a3531d5c74ef68f24c6a9a57edfc24fdbf5d95faab0a8c73690f57bc8de,Table 71,R31C10,sha256:89247802c848b1d9faa14840cccfbc007cf21060b1332ba3db64e1c7d40292ed,criminal-courts-australia,sha256:c4eef9afc7bb303cb68980dba4f4023014a9e5ffd5942a04007947f4c4a8a93c,tidy.table-family-acceptance/v2,sha256:fd21194b046adf184d26767feda8543cdccc70dea1de6f0cffbffb343094e648,sha256:be72e1c7a19c2aa9fa332d01fa54048785a76c417e9b8456a2b0e1737d40d860,sha256:d30d1ba2a7e6cb45b4960c75b034adfd6f931323a522cc87437ecc6e9c9841cd,human-authored/deterministic-map-v1,replay:sha256:dbfe6bd7f5f3bbc71649e03c2599956e807ed95ece206cc76a1b07bd08d748c3,09 Drug offences,Principal offence (ANZSOC 2023)(c),2018–19(a),Rate of defendants finalised(b),"Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","Table 71 Defendants finalised (excluding transfers and organisations), Summary characteristics – Victoria, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
